rainfall_1h,rainfall_3h,rainfall_6h,recent_rainfall_intensity,elevation,slope,distance_to_drain,distance_to_road,distance_to_infra,population_total,critical_infra_flag,flood_severity
7.9,21.7,33.3,5.55,0.0,0.0,2225.81084327202,33.39649902242251,85.62071979756229,582320,0,Low
55.3,133.4,174.8,29.133333333333336,0.0,0.0,3005.485108221057,13.71210922516331,132.18465808905285,2731929,1,High
33.1,76.5,100.5,16.75,0.0,0.0,3248.9864407788136,21.03939815883841,32.25358911424177,582320,0,Medium
25.4,51.1,71.6,11.933333333333332,0.0,0.0,2818.7587564470105,41.39371553698961,9.68930888969792,582320,1,Low
43.6,118.8,162.6,27.1,0.0,0.0,3388.945253584509,70.73250896026114,5.686782897729014,142004,1,High
2.0,5.2,6.8,1.1333333333333333,0.0,0.0,8204.170898932187,39.78112101819331,272.3156632752464,2731929,0,Low
2.5,6.4,9.6,1.6,0.0,0.0,3158.502814976852,36.12753182235922,105.67877361250294,582320,1,Low
2.3,6.6,10.4,1.7333333333333334,0.0,0.0,2109.3203646119086,7.140139549136947,46.867328089267886,582320,1,Low
5.7,13.2,20.7,3.45,0.0,0.0,3488.084234388564,3.916413718722745,6.469487214020271,582320,0,Low
13.4,27.4,38.2,6.366666666666667,0.0,0.0,1985.956441511692,17.901344604081313,344.89233715802766,582320,1,Low
52.33,94.88,147.96,24.66,0.0,0.0,10541.927644509033,814.9483872565935,319.32706535404327,887978,1,Medium
21.9,58.0,82.0,13.666666666666666,0.0,0.0,2951.0037022716083,19.796713981455667,23.61573462445722,582320,1,Medium
34.0,80.1,125.4,20.9,0.0,0.0,3201.7590189345574,5.467259984676804,69.12140936444906,582320,1,Medium
54.19,104.66,178.69,29.781666666666663,0.0,0.0,14676.594377487969,4254.04198872604,165.97511151089938,2241624,1,Medium
22.8,46.7,71.5,11.916666666666666,0.0,0.0,2986.2084759820764,19.517842335127288,111.201707608104,582320,0,Low
18.0,41.7,63.4,10.566666666666666,0.0,0.0,3271.077104792606,10.232394246159124,28.860075280975785,582320,0,Low
75.51,135.31,201.55,33.59166666666667,0.0,0.0,16753.618074984086,4697.5599535058045,164.0268069944629,2241624,0,High
29.7,70.0,97.0,16.166666666666668,0.0,0.0,4382.157043358115,2.556818570397712,39.05730487327824,887978,1,High
6.2,15.9,20.9,3.483333333333333,0.0,0.0,3309.1020749103373,24.39035784263132,29.511752929681503,582320,1,Low
14.92,33.21,44.87,7.478333333333333,0.0,0.0,8110.686234976156,7.193438459419763,138.65225486497994,887978,1,Low
8.6,18.5,25.3,4.216666666666667,0.0,0.0,3489.0291550401253,44.5286038285016,13.6154848524743,582320,1,Low
35.2,80.1,119.5,19.916666666666668,0.0,0.0,2374.928035891928,18.72457400748582,123.34833159155036,582320,1,Medium
22.4,59.9,95.8,15.966666666666669,0.0,0.0,3129.937133084563,67.64684615677062,46.47753557570736,582320,1,Low
16.3,37.6,53.3,8.883333333333333,0.0,0.0,3766.9541189602655,21.84672676873149,54.13468388868581,1709346,0,Low
15.39,27.9,41.76,6.96,0.0,0.0,975.9219965518826,3.0349487198523377,16.16806189626032,2241624,1,Medium
4.1,11.2,16.7,2.783333333333333,0.0,0.0,2464.611318446927,111.79366499301612,1.6137998204225528,887978,0,Low
35.1,94.4,126.0,21.0,0.0,0.0,3190.927039535939,38.84078905739656,1.8096340740930856,582320,1,Medium
15.9,42.2,57.4,9.566666666666666,0.0,0.0,2546.7847050784108,16.27775239793361,61.85587143939711,582320,0,Low
38.9,85.0,111.8,18.633333333333333,0.0,0.0,2463.7597332646224,8.341880221441357,1.974162544735849,582320,1,Low
10.79,16.93,82.38,13.73,0.0,0.0,12110.2892706223,1701.9443696326216,26.144266611958496,1709346,0,Medium
19.2,51.8,73.0,12.166666666666666,0.0,0.0,3499.723201416776,34.99629157909042,27.18965682109445,582320,1,Low
6.1,12.5,17.3,2.8833333333333333,0.0,0.0,2827.661896799944,18.47208313058771,1.955442428883993,582320,1,Low
53.6,134.8,212.1,35.35,0.0,0.0,3227.26325862267,7.71233722378018,32.69444785966038,582320,0,High
53.0,119.9,183.6,30.6,0.0,0.0,2516.876347993803,0.083991892068473,31.9954266747237,582320,1,High
18.8,53.1,75.3,12.55,0.0,0.0,2886.787142316119,5.227313424077823,151.504844067341,582320,1,Low
65.41,150.25,217.64,36.27333333333333,0.0,0.0,13746.4889814795,2901.8384853862503,73.95428313829747,2241624,0,Medium
56.2,115.1,153.4,25.566666666666663,0.0,0.0,2711.712086566153,39.125950050897394,55.905780108806034,582320,0,Medium
27.33,60.67,74.18,12.363333333333337,0.0,0.0,8773.85241877507,79.11644613446929,7.953971957290539,2731929,0,High
34.57,62.28,130.56,21.76,0.0,0.0,2805.847315296583,9.04855848251606,61.51758905497257,2731929,0,High
6.2,16.4,24.2,4.033333333333333,0.0,0.0,1096.9073691870444,1.967027193985931,36.29236882744248,887978,0,Low
33.5,68.7,107.5,17.916666666666668,0.0,0.0,3193.4792981141136,23.76812002704535,61.57155879693899,582320,0,Low
32.9,69.4,104.1,17.349999999999998,0.0,0.0,3721.5305220615655,3.520833784465472,182.171479846463,142004,0,Medium
40.6,83.0,130.0,21.666666666666668,0.0,0.0,2949.554194547882,7.23096752030291,14.81801521155281,582320,1,Medium
12.7,25.4,33.5,5.583333333333333,0.0,0.0,2566.8954440034104,26.3766778126446,114.40807494295451,582320,0,Low
25.6,51.4,79.6,13.266666666666666,0.0,0.0,2887.875692509111,24.99018207669332,43.23260803872605,582320,1,Low
61.4,137.0,209.8,34.96666666666667,0.0,0.0,2684.9656650753604,8.382648640683286,201.8904372719776,582320,0,High
21.1,48.7,72.2,12.033333333333331,0.0,0.0,2953.991422599148,0.3325853623066527,97.36628829059111,582320,0,Low
48.2,111.3,146.0,24.33333333333333,0.0,0.0,3077.4030480159777,27.24924517073501,119.57000597605584,582320,0,High
47.63,93.65,149.22,24.87,0.0,0.0,2351.284308248656,21.62810513215896,133.40269125609237,142004,1,High
57.02,111.78,136.51,22.751666666666665,0.0,0.0,9583.065230028837,211.80982173862736,623.7343399014001,887978,1,High
99.69,205.67,316.83,52.805,0.0,0.0,4585.730464671688,51.412082549129806,282.30469933096407,142004,0,High
26.2,73.2,96.4,16.066666666666666,0.0,0.0,2863.6910323489305,2.112583079758886,4.216083819326201,582320,1,Low
4.3,9.7,13.9,2.316666666666667,0.0,0.0,2522.834397562556,14.48641484779066,75.34041631007359,582320,0,Low
23.3,48.9,66.1,11.016666666666666,0.0,0.0,2122.69151797257,14.230408370806744,119.26354360714396,582320,1,Low
3.2,6.5,9.6,1.6,0.0,0.0,2727.092026482716,45.29054166328036,52.91854210588145,582320,0,Low
6.8,15.4,22.6,3.766666666666667,0.0,0.0,3121.0170341496028,7.340286515538991,58.84225063530429,142004,1,Low
13.7,35.7,55.9,9.316666666666666,0.0,0.0,2481.3044630245,2.314917987204665,23.847994809753864,582320,0,Low
20.3,54.5,80.3,13.383333333333333,0.0,0.0,2672.9733967274724,12.259310258509146,7.849900356581923,582320,1,Low
47.6,111.1,159.8,26.633333333333336,0.0,0.0,3427.718442024628,27.895337723849146,61.05000834932377,1709346,1,High
35.0,71.9,96.9,16.150000000000002,0.0,0.0,3056.675447220541,26.3034318740878,34.216651549826665,582320,1,Medium
55.5,108.66,145.48,24.246666666666663,0.0,0.0,7819.444717042406,66.73346194166292,246.3066774762367,1709346,0,High
48.89,125.01,223.32,37.22,0.0,0.0,7390.038378504105,13.209498332704886,121.12737393768242,2731929,1,High
20.6,46.9,71.1,11.85,0.0,0.0,2385.7769053423613,8.67779384096254,87.54024855760676,582320,1,Low
41.01,86.1,126.21,21.035,0.0,0.0,1990.53262298614,18.35426877610804,291.4356885662068,582320,0,Low
51.91,88.23,104.81,17.468333333333334,0.0,0.0,7011.483834464911,2.54833381702833,48.03314070891879,1709346,1,Low
19.7,51.2,72.2,12.033333333333331,0.0,0.0,3385.57019129905,4.026642470546844,34.024939523050215,582320,1,Low
9.3,19.9,26.6,4.433333333333334,0.0,0.0,3216.231366467484,18.408430381158503,15.896209901286426,142004,0,Low
25.1,55.7,81.4,13.566666666666668,0.0,0.0,2621.755920032091,37.71698648037841,136.90145125731752,582320,1,Low
6.6,16.4,24.5,4.083333333333333,0.0,0.0,3082.253473875005,4.438575058311642,1.212687915045393,582320,1,Low
61.0,132.9,197.0,32.833333333333336,0.0,0.0,2597.080631006772,52.753023321486985,225.19420485776425,582320,1,High
44.0,66.59,98.85,16.474999999999998,0.0,0.0,4298.364290238967,3.32492140671773,72.2285694258894,887978,1,High
19.5,42.0,56.4,9.4,0.0,0.0,2132.052665286493,9.027803488313618,130.12959649506317,582320,0,Low
6.2,12.8,18.1,3.016666666666667,0.0,0.0,2791.614313167175,105.79821116851105,230.5746540510231,582320,1,Low
14.3,34.2,45.3,7.55,0.0,0.0,3445.914932654229,3.0346144456400395,63.117369033751714,582320,1,Low
85.71,201.91,277.85,46.30833333333334,0.0,0.0,5794.931421784857,52.40635727367073,92.76947833805576,1709346,0,High
31.4,86.4,116.7,19.45,0.0,0.0,3209.5935351077333,3.439215624357771,3.3619062923240204,582320,1,Medium
2.6,6.4,8.9,1.4833333333333334,0.0,0.0,2011.502730771199,32.36925739986819,238.7337594366365,582320,1,Low
28.3,71.2,113.4,18.9,0.0,0.0,2441.9190740394806,15.707259766095174,99.481169075463,582320,0,Low
11.3,26.8,39.2,6.533333333333334,0.0,0.0,2644.5248537066327,14.786994099415873,163.26733970579892,582320,0,Low
59.3,119.5,156.6,26.1,0.0,0.0,3352.4247991408765,1.0735131078624756,118.7797184780376,582320,0,High
14.6,33.9,51.6,8.6,0.0,0.0,3020.7845907073047,23.37928982114535,121.1319761630937,582320,1,Low
92.89,164.84,197.13,32.855,0.0,0.0,3161.678096573672,4.123507508534598,13.353669268973787,142004,0,High
12.4,27.9,43.0,7.166666666666667,0.0,0.0,2600.318643014941,0.4453422342733786,119.77916250793028,582320,0,Low
29.8,83.1,109.0,18.166666666666668,0.0,0.0,2791.2471753267714,22.024546839675427,41.12972852953308,582320,1,Medium
7.1,15.8,21.8,3.633333333333333,0.0,0.0,3053.363908239554,7.247493740000836,41.97057278969602,582320,0,Low
56.3,114.9,183.1,30.516666666666666,0.0,0.0,2595.995547190932,17.54082184471499,157.09543661833408,582320,0,High
60.21,99.46,193.57,32.26166666666666,0.0,0.0,8318.249617208245,15.280859901037266,92.6606644077484,887978,0,High
2.9,8.1,11.3,1.8833333333333333,0.0,0.0,2739.807084897895,108.50042295306804,236.67645216131564,582320,0,Low
97.63,105.14,174.0,29.0,0.0,0.0,9244.807791742802,0.4493988400831126,572.98280472601,887978,1,High
7.2,19.9,31.8,5.3,0.0,0.0,2388.797585105431,21.94198234266709,16.077876674068573,582320,0,Low
56.19,132.2,178.95,29.825,0.0,0.0,4081.443167221381,117.14422359162792,421.4687049859237,2731929,1,Low
30.8,63.0,89.0,14.833333333333334,0.0,0.0,2978.826892172396,2.8405848803880973,4.585395610101222,582320,0,Low
31.4,87.3,139.0,23.166666666666668,0.0,0.0,2496.0776478671523,9.884458258745816,36.95094258679278,582320,0,Medium
23.1,48.0,75.3,12.55,0.0,0.0,2182.9354325179465,3.766715300472973,150.96630291125246,582320,1,Low
62.1,137.1,217.6,36.266666666666666,0.0,0.0,2768.082191827544,38.125164419248165,228.83786518813704,582320,1,High
37.9,97.2,149.1,24.85,0.0,0.0,2781.882329596772,18.219570541492946,72.90681892935538,582320,1,Medium
7.8,20.2,31.6,5.266666666666667,0.0,0.0,3387.82216133208,26.45034039294481,13.076592027016408,142004,1,Low
8.9,17.9,28.2,4.7,0.0,0.0,2874.811566253321,15.697893485712534,82.88026010020322,582320,0,Low
8.8,24.6,32.7,5.45,0.0,0.0,3277.4134386431324,15.75945471366929,22.00319417536584,582320,0,Low
24.4,68.3,97.4,16.233333333333334,0.0,0.0,2635.609974727761,4.911378970852552,132.4454034489761,582320,1,Medium
28.7,61.1,91.0,15.166666666666666,0.0,0.0,3332.18092631985,1.3273970112288351,81.66647319916208,582320,1,Low
28.7,80.8,119.6,19.933333333333334,0.0,0.0,2992.569275244017,9.341375425251677,256.4557149165686,582320,0,Medium
35.2,87.7,127.4,21.23333333333333,0.0,0.0,1892.2243067277443,7.005475698412717,230.9312718554115,582320,0,Medium
38.09,86.92,121.72,20.286666666666665,0.0,0.0,10777.768370556283,183.57579986380395,67.05455085914902,1709346,0,High
77.03,128.19,201.53,33.58833333333333,0.0,0.0,4389.398410689009,33.130960459824266,53.03276799706634,2241624,0,High
51.1,127.6,183.8,30.633333333333336,0.0,0.0,2880.105390505887,96.81400223202849,190.8691223828003,582320,0,High
43.8,115.9,181.5,30.25,0.0,0.0,1967.1882058522344,5.729518861990959,266.500252950694,582320,1,Medium
32.2,66.2,103.1,17.183333333333334,0.0,0.0,3020.704248828559,25.76297519124817,32.568484467323415,2731929,1,High
24.2,63.9,90.9,15.15,0.0,0.0,3243.9917841158244,48.53476239657348,24.633170385863725,582320,1,Low
14.4,39.2,57.2,9.533333333333331,0.0,0.0,3177.430772136448,41.5818717452287,89.89263428525456,582320,1,Low
28.6,63.3,93.0,15.5,0.0,0.0,2742.6599269289504,5.125911436165924,12.114883141985434,582320,0,Low
93.1,167.6,232.39,38.73166666666666,0.0,0.0,3530.2400890796416,9.380227850637729,306.7028022102704,2241624,1,High
35.43,78.43,103.44,17.24,0.0,0.0,7226.082309611632,185.48918894721825,1.563358453705755,1709346,0,Low
45.0,118.2,165.9,27.65,0.0,0.0,2551.3733735135465,49.59221946701404,130.65563723683942,582320,1,Medium
8.0,18.8,26.8,4.466666666666667,0.0,0.0,3300.9748409659287,15.600760728871622,79.75822587889527,582320,0,Low
23.86,46.65,63.22,10.536666666666669,0.0,0.0,6883.150402440652,32.705680935661285,450.589087663116,1709346,1,Low
32.0,87.7,130.3,21.71666666666667,0.0,0.0,2633.2775105697683,37.37979786842693,1.0424548937784734,582320,0,Medium
31.6,85.6,120.1,20.016666666666666,0.0,0.0,2855.641831727772,12.031034214334056,46.89041454193825,582320,0,Low
27.6,66.8,87.0,14.5,0.0,0.0,2883.34832793891,53.9470936073508,167.65506217772523,582320,1,Low
76.69,157.45,248.18,41.36333333333334,0.0,0.0,343.8510396908843,15.550346429144572,190.57988413609704,887978,0,High
36.2,96.7,138.7,23.116666666666664,0.0,0.0,2850.2425136441,19.815148701905443,38.37436314977237,582320,1,Medium
6.0,13.9,18.2,3.033333333333333,0.0,0.0,2430.606717496606,1.999594749247482,34.521453316687946,582320,1,Low
18.08,40.53,48.77,8.128333333333334,0.0,0.0,3433.7626457312576,16.47379662887386,120.43053397139973,142004,1,Medium
8.2,21.3,29.2,4.866666666666666,0.0,0.0,2548.534865680608,21.18649998647575,116.25408288171327,582320,0,Low
7.8,21.8,32.3,5.383333333333333,0.0,0.0,2483.455173967041,13.164542605408208,45.82835343333554,582320,1,Low
8.4,17.6,25.8,4.3,0.0,0.0,2532.5936254389253,24.13676319612473,133.74942781683365,582320,0,Low
43.9,105.1,147.8,24.633333333333336,0.0,0.0,2593.457905419628,18.68951443343309,16.300931130806813,582320,1,Medium
26.5,62.2,85.9,14.316666666666668,0.0,0.0,3109.7920616998463,26.91235921552268,160.32621670264746,582320,0,Low
29.1,68.2,104.8,17.466666666666665,0.0,0.0,2321.135746667878,35.37350667646733,124.83810414304926,582320,0,Medium
19.9,46.7,70.8,11.8,0.0,0.0,3325.814246770909,14.244262740593634,141.87776352036423,582320,0,Low
20.51,77.87,115.98,19.33,0.0,0.0,2563.4477657771754,50.48261711008064,434.365940923459,142004,1,High
20.2,45.8,70.1,11.683333333333332,0.0,0.0,3186.2645746940543,20.486928902214675,17.747462978647917,582320,0,Low
43.2,103.5,156.4,26.066666666666663,0.0,0.0,3614.2082985761513,24.88521410099425,43.21018260283963,582320,1,Medium
6.3,13.7,21.1,3.516666666666667,0.0,0.0,2506.0216609737213,0.1244980970160385,31.3816777325859,582320,1,Low
49.4,103.0,163.5,27.25,0.0,0.0,3518.710883227164,7.397217821822275,38.184533885809245,142004,1,Medium
32.3,71.3,107.1,17.849999999999998,0.0,0.0,2784.193679256185,22.70652667646848,5.343336424728576,582320,1,Low
44.8,126.9,195.9,32.65,0.0,0.0,2486.1877991544866,22.877943916422144,81.01045197054734,582320,0,High
37.3,76.1,103.6,17.266666666666666,0.0,0.0,3239.5622354084594,2.2142941164180163,54.12481747261065,582320,0,Medium
33.8,71.2,92.8,15.466666666666669,0.0,0.0,2734.155700564987,28.17632201940257,40.78913796895645,582320,1,Low
9.6,26.1,41.3,6.883333333333333,0.0,0.0,3071.800548642507,1.2080816375051635,0.973855547393428,582320,1,Low
21.2,47.9,75.3,12.55,0.0,0.0,989.4304414328948,1.291235819284903,385.59117683957726,2292958,1,Medium
7.5,17.3,23.0,3.8333333333333335,0.0,0.0,3565.947493365892,4.115854346923942,45.83855915423115,142004,0,Low
3.8,8.0,11.8,1.9666666666666668,0.0,0.0,2615.954694348753,34.13383556738785,36.68201808196702,582320,1,Low
44.66,103.58,156.48,26.08,0.0,0.0,9571.376544901945,93.99418114074966,577.2587434836731,887978,0,Low
16.0,44.5,62.4,10.4,0.0,0.0,2428.104978342818,21.50984134507316,199.7756659991834,582320,1,Low
19.4,47.5,64.8,10.8,0.0,0.0,3255.7922483720204,19.831881741802267,13.220534612252688,582320,1,Low
21.01,47.96,60.81,10.135,0.0,0.0,7135.245004781376,18.629158643807617,84.89393115698408,1709346,0,Low
11.1,25.4,40.2,6.7,0.0,0.0,3251.5120369007645,3.4038826769449524,159.42943609777504,582320,1,Low
32.7,91.7,125.2,20.866666666666667,0.0,0.0,3246.359695787824,31.103572795133783,35.619964351160405,142004,1,Medium
80.08,155.55,251.0,41.833333333333336,0.0,0.0,11252.495123085837,69.42531598863451,920.62185194044,2241624,1,Medium
8.0,19.8,27.1,4.516666666666667,0.0,0.0,3069.6474751556,25.46050129203602,110.90231704670644,582320,0,Low
14.8,42.1,56.6,9.433333333333334,0.0,0.0,1918.8871999090952,2.400761139157228,223.23059400136188,582320,1,Low
21.3,52.1,72.4,12.066666666666668,0.0,0.0,2785.7318547749164,47.451895236484575,237.246980386552,582320,1,Low
54.1,116.5,184.2,30.7,0.0,0.0,1983.719195549666,13.393783467357006,254.4521040207892,582320,1,Medium
14.7,37.7,59.0,9.833333333333334,0.0,0.0,2561.6362808662693,0.1005049718683335,110.09245462945742,582320,0,Low
5.8,16.4,26.0,4.333333333333333,0.0,0.0,2832.460590008085,26.01317192397835,214.029786416734,582320,1,Low
23.4,51.2,73.6,12.266666666666666,0.0,0.0,2786.207433196976,36.60206896553118,142.2930520047673,582320,0,Low
22.0,44.5,70.2,11.7,0.0,0.0,3523.9246837979144,61.48455208131172,0.149076565048372,582320,0,Low
30.2,71.2,109.4,18.23333333333333,0.0,0.0,2101.2747913842827,12.713815271924236,135.56849823455747,582320,0,Low
96.2,157.16,255.4,42.56666666666667,0.0,0.0,3791.675964504193,10.010672069379243,95.18930138959512,2731929,0,Low
67.8,136.4,178.4,29.73333333333333,0.0,0.0,2309.517064021564,34.8227003858709,113.38135909788105,582320,0,High
34.9,80.8,106.1,17.683333333333334,0.0,0.0,2520.093715275428,7.475769603260054,71.01114042815357,582320,1,Medium
32.3,77.5,116.5,19.416666666666668,0.0,0.0,2989.645127944833,7.829095444643581,42.42715798261869,582320,1,Medium
10.7,24.9,34.7,5.783333333333334,0.0,0.0,2846.029926085996,48.695669865346254,203.94409238994243,582320,1,Low
39.1,104.7,142.3,23.71666666666667,0.0,0.0,2175.0567807485204,41.53311232724632,135.52707067284896,582320,0,Medium
35.0,70.7,100.1,16.683333333333334,0.0,0.0,3002.6533208887467,16.439730177274207,8.553675653668225,582320,0,Medium
17.3,35.1,55.2,9.2,0.0,0.0,2660.6827550859257,4.107605407288516,205.992098311536,582320,0,Low
17.4,35.5,46.7,7.783333333333334,0.0,0.0,2608.580314604098,14.276098107010183,176.12475595736055,582320,1,Low
65.73,139.47,195.39,32.565,0.0,0.0,13817.731286212236,1557.449465685987,246.64474677778668,2241624,1,High
96.57,179.92,221.07,36.845,0.0,0.0,4157.307646658466,14.408388610945105,148.2167785790976,142004,1,Medium
14.1,39.0,58.6,9.766666666666667,0.0,0.0,2882.489858195007,18.59294831713188,76.21239184407396,582320,0,Low
37.3,76.5,121.4,20.23333333333333,0.0,0.0,3181.5390539280447,11.04351604180356,76.3433501893199,582320,1,Medium
9.6,19.6,27.5,4.583333333333333,0.0,0.0,2784.0220198608727,24.385842499356308,64.24996529914984,582320,1,Low
11.0,23.9,34.3,5.716666666666666,0.0,0.0,3064.812496021766,26.02118896317817,81.02836585777948,582320,0,Low
49.5,117.1,165.3,27.55,0.0,0.0,3093.5014907911964,18.276647533260395,83.85964220294015,582320,1,High
50.61,94.17,144.0,24.0,0.0,0.0,10296.187650473012,2324.142758974693,492.1659363343118,2241624,0,High
30.8,68.1,93.3,15.55,0.0,0.0,2677.9920096124624,11.692886201607994,120.48930178936448,582320,1,Low
4.1,11.2,16.8,2.8000000000000003,0.0,0.0,3300.0306868237344,31.1008720676125,24.38908348014304,142004,1,Low
5.9,14.4,18.9,3.15,0.0,0.0,2940.14354726223,0.8566233390768438,37.14753021075722,582320,0,Low
44.3,100.8,159.5,26.58333333333333,0.0,0.0,2634.55715900772,9.82240082977332,95.1259744688895,582320,1,Medium
55.7,114.2,157.2,26.2,0.0,0.0,2357.632532728965,8.290576670769745,68.13860243525903,582320,0,Medium
32.4,76.7,112.1,18.683333333333334,0.0,0.0,2809.0319338363493,0.9983037898728068,42.58324947846257,582320,0,Medium
2.1,5.7,7.6,1.2666666666666666,0.0,0.0,3365.9436609621075,1.5628500573635205,17.506331499795053,582320,0,Low
8.0,18.0,23.7,3.95,0.0,0.0,2677.042951124086,19.846010113203544,15.441461371688051,582320,0,Low
29.7,81.4,113.3,18.883333333333333,0.0,0.0,2972.78487799281,14.927823676383966,142.6116383858448,582320,1,Medium
5.8,14.4,22.4,3.733333333333333,0.0,0.0,2984.507958710816,10.392777957763382,31.302314080078823,582320,0,Low
7.4,15.1,21.6,3.6,0.0,0.0,3284.6163520116475,7.512553478677059,1.991815123901493,142004,0,Low
14.5,33.1,47.5,7.916666666666667,0.0,0.0,2774.526928072689,123.75385774765198,204.62660204803583,582320,0,Low
54.26,138.72,177.8,29.633333333333336,0.0,0.0,9871.047545222276,52.30964644284237,134.11674849257713,1709346,1,High
96.78,201.58,290.15,48.35833333333333,0.0,0.0,4225.410141873112,83.94236178402245,358.91509786252374,142004,0,High
28.4,70.1,105.2,17.533333333333335,0.0,0.0,3020.2061838113987,21.29539284114573,29.53819621616735,582320,1,Medium
44.4,97.1,155.0,25.83333333333333,0.0,0.0,1931.6697158705977,13.498371965911817,356.358662296482,582320,0,High
12.6,30.4,47.1,7.85,0.0,0.0,3212.9890039241623,92.5802964890767,8.589020920307627,582320,1,Low
52.7,105.8,139.7,23.28333333333333,0.0,0.0,3736.995501529148,35.987985207530585,26.69493295642195,1709346,0,Medium
14.6,35.3,53.4,8.9,0.0,0.0,3224.372540704738,4.00303028228863,146.59153114625266,582320,0,Low
32.0,73.8,115.6,19.266666666666666,0.0,0.0,2687.8539887536635,23.00322978175146,155.0777823503336,582320,1,Medium
23.8,66.3,100.9,16.816666666666666,0.0,0.0,2226.8013188798795,11.539345484170257,145.2027728600791,582320,0,Low
12.9,34.5,52.5,8.75,0.0,0.0,3091.2612124446164,8.987540868166501,46.53620403772336,582320,1,Low
9.8,23.4,34.5,5.75,0.0,0.0,3166.678078273889,20.6843019681016,2.239368490604474,582320,0,Low
13.5,34.1,54.3,9.05,0.0,0.0,3642.535842172812,11.044448069319523,165.60450747289673,142004,1,Low
4.3,9.2,12.1,2.0166666666666666,0.0,0.0,2789.9304375421066,1.4027584250312677,109.60528016674608,582320,0,Low
9.84,20.32,94.82,15.803333333333333,0.0,0.0,11498.336578961162,400.7574545677351,43.5635462605835,1709346,1,Medium
13.2,29.0,45.9,7.649999999999999,0.0,0.0,2384.917243726123,38.41848337923781,72.51907598364296,582320,0,Low
12.2,29.0,38.9,6.483333333333333,0.0,0.0,2993.644503924358,3.9129118178803735,23.74650542254212,582320,0,Low
10.3,25.7,34.7,5.783333333333334,0.0,0.0,3355.36430403766,38.21895910282177,22.3407107317556,582320,1,Low
13.5,30.6,47.6,7.933333333333334,0.0,0.0,3125.9946777962496,0.9130830027963902,93.56552475117576,582320,0,Low
27.6,74.1,114.7,19.116666666666667,0.0,0.0,3226.612963401096,19.584502724057124,141.11056902404886,582320,1,Low
16.2,32.4,49.1,8.183333333333334,0.0,0.0,2947.7631389028656,0.0485351573342234,95.2705642498874,582320,0,Low
66.3,134.0,202.3,33.71666666666667,0.0,0.0,2492.796051846059,2.2592494758189248,125.62353531542772,582320,0,High
8.3,22.1,31.0,5.166666666666667,0.0,0.0,2447.24456656894,15.28443488762272,10.464832122516524,582320,1,Low
49.1,121.9,168.7,28.116666666666664,0.0,0.0,3736.202772971355,6.243967031493151,155.82470495780512,142004,0,High
41.4,102.4,150.6,25.1,0.0,0.0,1886.01406994429,14.949986219012548,315.6841899120666,582320,1,Medium
31.0,73.9,104.6,17.433333333333334,0.0,0.0,3193.425789547576,25.012054161531506,65.63919285435546,582320,0,Medium
36.4,93.1,135.1,22.516666666666666,0.0,0.0,2358.801121229394,46.13461707565295,29.914637193247607,582320,0,Medium
43.8,90.6,135.7,22.616666666666664,0.0,0.0,3273.081150749704,59.32858144849897,91.7326983252753,142004,0,Medium
50.1,124.6,182.1,30.35,0.0,0.0,2926.458567416155,9.414004893767055,5.335335904924601,582320,1,High
51.0,112.4,178.5,29.75,0.0,0.0,3176.508429691158,5.69009178640719,68.241409837205,582320,1,Medium
69.65,143.73,222.7,37.11666666666667,0.0,0.0,3208.2767544416843,3.296356903010368,35.219477175178454,3656539,0,Medium
44.84,101.18,159.49,26.581666666666667,0.0,0.0,4763.290842163427,78.88578887012119,310.36534625450736,2241624,0,Low
18.3,43.7,59.5,9.916666666666666,0.0,0.0,1731.9520439442538,10.877150195696476,731.9461446955384,1709346,1,Medium
18.3,45.5,66.2,11.033333333333331,0.0,0.0,2615.916094942236,27.7560698293267,220.21110187024527,582320,1,Low
28.42,90.63,156.87,26.145,0.0,0.0,7888.375806992305,69.69507051849912,585.1800820828869,887978,0,Medium
27.3,57.4,87.8,14.633333333333333,0.0,0.0,3043.846151711288,1.3512461360316566,2.873940050704852,582320,0,Low
28.8,77.3,112.9,18.816666666666663,0.0,0.0,3265.3769617440425,21.55588102591184,3.049373051924646,582320,1,Low
14.2,29.1,45.8,7.633333333333333,0.0,0.0,3786.287224036694,68.92044186275413,16.064280453088305,1709346,1,Low
34.3,77.0,121.4,20.23333333333333,0.0,0.0,2754.408879581642,29.206605072892675,94.26564937781204,582320,1,Low
35.8,79.4,113.7,18.95,0.0,0.0,2652.786230371349,6.140094818359773,233.7431480759701,582320,0,Medium
13.33,31.69,48.92,8.153333333333334,0.0,0.0,10873.652861317916,574.1186722715989,1559.144323979036,2241624,0,Low
27.3,61.5,85.6,14.266666666666666,0.0,0.0,2746.4850765845745,10.61939146875376,223.9808426845444,582320,0,Low
90.41,151.95,187.84,31.30666666666667,0.0,0.0,1933.5686078199565,14.411091521621168,69.20106775130438,142004,1,Medium
6.4,17.2,24.6,4.1000000000000005,0.0,0.0,2234.912170538149,31.96095168380886,76.9473071953034,582320,0,Low
55.0,122.3,186.3,31.05,0.0,0.0,2684.374140805196,30.70391406105484,58.50285346114542,582320,1,High
48.8,106.8,139.5,23.25,0.0,0.0,3447.585804520063,4.290076061306239,14.677143258393007,1709346,1,Medium
21.2,46.5,72.7,12.116666666666667,0.0,0.0,3998.942266821964,60.24486170988063,213.1873918856296,142004,0,Medium
